# LAMMPS data file written by OVITO Basic 3.7.9
1966 atoms
1 atom types
-22.9355006377 82.9355006377 xlo xhi
-54.8396634112 54.8396634112 ylo yhi
-43.9979453846 63.9979453846 zlo zhi

Atoms  # atomic

58125 1 23.0019 -37.6429 16.9181
58129 1 24.495 -35.8084 18.3697
63130 1 20.3555 -35.2675 20.0723
63133 1 21.8584 -34.1082 21.7256
58293 1 23.0483 -34.3158 19.6811
62932 1 23.25 -36.4173 20.4234
58298 1 25.9145 -34.2677 19.7874
63139 1 24.6638 -35.0736 21.7725
62939 1 25.985 -36.7511 20.1035
63144 1 27.3993 -35.2686 21.5418
63127 1 20.1483 -32.3071 20.0581
63377 1 21.3986 -30.4116 21.0775
58290 1 22.8487 -31.8422 19.7458
63134 1 22.7461 -31.6013 22.4164
63136 1 24.4472 -32.8548 21.1686
63383 1 24.2727 -30.1951 21.0034
63140 1 25.6627 -31.301 22.598
63142 1 27.2863 -32.7485 21.2724
63376 1 20.276 -29.6705 23.039
63129 1 20.2883 -32.5223 22.9095
63132 1 21.7548 -31.3807 24.6011
63135 1 23.6054 -33.352 23.4829
63137 1 24.6249 -31.4336 24.6882
63141 1 26.0417 -33.62 23.2204
63386 1 27.0913 -29.8641 24.0485
63143 1 27.3851 -32.179 24.6116
68087 1 -4.75948 -30.8973 26.8553
67893 1 -3.19405 -32.5205 28.4966
67897 1 -0.268875 -32.5164 28.5066
68094 1 -1.81727 -30.9736 26.972
68100 1 1.10784 -30.9463 26.9987
67903 1 2.69062 -32.5999 28.6146
68104 1 2.73431 -29.7936 28.634
68109 1 5.66235 -29.8647 28.7403
67942 1 23.1409 -33.0521 26.016
67945 1 25.9117 -33.2947 26.0796
68144 1 26.1707 -30.2625 26.2461
68149 1 28.8446 -30.8011 26.0527
72626 1 -1.69795 -34.0461 30.0383
72631 1 1.27932 -34.1504 30.0551
72813 1 -4.83281 -30.9593 29.741
72622 1 -3.33624 -32.5578 31.3369
68091 1 -2.4462 -30.3675 29.3082
72628 1 -1.16501 -31.6819 30.5943
72816 1 -2.65861 -30.3044 32.032
68098 1 0.281162 -30.1737 29.1438
72634 1 1.56447 -31.5472 30.4786
77229 1 -13.522 -36.7203 35.3284
77235 1 -10.611 -36.7724 35.3715
72625 1 -1.76355 -34.1765 32.9692
72604 1 -12.1721 -32.27 33.6754
77687 1 -11.0106 -30.4551 34.8214
72610 1 -9.19413 -32.4387 33.9191
72808 1 -7.82666 -30.9162 32.4064
77693 1 -8.20878 -30.3662 34.8192
72616 1 -6.2631 -32.5366 34.0658
72812 1 -4.95664 -30.9722 32.5386
77698 1 -5.49082 -30.3354 34.8529
72621 1 -3.43745 -32.6211 34.1487
72627 1 -1.32306 -31.7099 33.3216
77703 1 -2.82262 -30.3099 34.7681
77452 1 -15.182 -35.1003 36.435
77231 1 -13.4762 -36.8649 38.2331
77460 1 -10.4952 -33.9992 35.4494
77457 1 -12.6684 -34.7649 36.3609
77234 1 -11.2399 -36.0216 37.5443
77464 1 -8.90142 -35.5972 37.0418
77466 1 -7.63026 -34.0429 35.5348
77470 1 -6.06668 -35.7384 37.2017
77472 1 -4.66088 -34.223 35.7284
77477 1 -1.72291 -34.3776 35.87
77459 1 -11.2071 -33.2713 37.7105
77458 1 -12.4806 -31.9704 36.1985
77463 1 -9.7063 -31.8119 36.253
77465 1 -8.57806 -33.2238 37.6799
77469 1 -7.07513 -31.7622 36.2644
77471 1 -5.84122 -33.2202 37.6448
77474 1 -4.34025 -31.7836 36.2505
77479 1 -1.49841 -31.7937 36.1242
77227 1 -15.5809 -37.6713 39.0668
82095 1 -14.2153 -36.164 40.5244
77450 1 -15.4776 -34.8415 39.0154
77455 1 -12.7754 -34.645 39.0644
82100 1 -11.5706 -36.1349 40.4084
77461 1 -9.98033 -34.6623 39.1622
77238 1 -10.036 -37.3623 38.9376
77467 1 -7.28811 -34.6533 39.0682
82097 1 -12.9218 -37.5408 41.9719
63378 1 21.5626 -27.9143 21.4748
63382 1 24.17 -27.4947 21.0603
63384 1 25.6042 -28.6802 22.5037
63599 1 25.5958 -25.9911 22.4671
63591 1 21.5696 -25.2217 21.6456
63590 1 21.0843 -21.7694 21.136
63593 1 22.4921 -23.1265 22.4808
63597 1 24.0779 -24.691 21.1476
68090 1 -3.37767 -29.4073 25.3375
68096 1 -0.47011 -26.4595 25.2871
68097 1 -0.418546 -29.3838 25.4695
68102 1 2.49326 -26.5938 25.4964
68107 1 5.43935 -26.6832 25.6356
68112 1 8.3498 -26.5728 25.6642
63592 1 21.6462 -25.4424 24.5298
63381 1 23.2472 -26.8902 23.2484
63380 1 23.2455 -29.4581 23.1146
68142 1 24.7617 -28.6079 24.8383
68366 1 25.2451 -25.9507 25.0099
63385 1 27.0375 -27.3071 23.9372
68375 1 28.3267 -25.8648 25.3756
68148 1 28.5242 -28.4879 25.5124
63556 1 3.87074 -25.0543 23.9927
63562 1 6.82264 -25.0225 24.0973
63566 1 9.73633 -22.1871 24.134
68330 1 8.34699 -23.6116 25.5486
63572 1 12.6345 -22.235 24.1396
68335 1 11.385 -23.9131 25.8511
63578 1 15.5889 -22.2952 24.2285
68341 1 14.2679 -23.8865 25.7662
63584 1 18.487 -22.2721 24.2064
63588 1 20.0529 -23.7834 22.9556
68347 1 17.178 -23.9464 25.8125
68353 1 20.0702 -23.9483 25.7706
68359 1 22.3124 -23.1122 25.0199
63589 1 20.9266 -21.6726 23.8516
63594 1 23.8922 -24.5441 23.6621
68088 1 -3.72128 -29.0255 27.9521
68095 1 -0.996494 -28.8727 27.8386
68308 1 -0.800418 -26.1442 27.8133
68101 1 1.21786 -28.1775 27.0418
68315 1 1.9955 -26.0106 27.8577
68106 1 4.07221 -28.2129 27.1197
68321 1 4.67905 -25.9646 27.8771
68111 1 7.04452 -28.3072 27.2526
68328 1 7.40862 -25.9338 27.833
68116 1 9.98331 -28.2748 27.2686
68333 1 9.88325 -25.3349 27.2168
68339 1 12.9451 -25.5408 27.3848
68345 1 15.8861 -25.5818 27.4041
68357 1 21.7608 -25.7416 27.5046
68140 1 23.261 -27.1511 26.1308
68146 1 26.3488 -27.4718 26.4008
68147 1 27.6824 -28.9583 27.7656
68372 1 27.8038 -26.0833 27.9037
68152 1 29.9193 -27.0753 26.9437
68320 1 3.50945 -24.5892 26.4534
68325 1 6.2375 -24.5634 26.4616
68329 1 7.67527 -23.2135 27.9224
68334 1 9.88753 -22.4312 27.1183
68338 1 12.2635 -21.7066 26.4889
68340 1 13.4024 -23.1047 27.8823
68336 1 11.5023 -24.2903 28.9108
68344 1 15.0276 -21.669 26.5186
68346 1 16.1825 -23.1303 27.8929
68352 1 19.0756 -23.143 27.8539
68350 1 17.818 -21.6921 26.4871
68358 1 22.0207 -23.1921 27.7619
68356 1 20.6846 -21.6762 26.4354
68362 1 23.6504 -24.5586 26.3565
68379 1 29.6997 -24.456 26.8132
72810 1 -6.46352 -29.322 30.8962
72815 1 -3.93182 -28.8873 30.7144
68099 1 0.458038 -27.467 29.2967
72823 1 1.70108 -28.8367 30.7132
68105 1 3.13515 -27.4154 29.2613
68110 1 5.90796 -27.3835 29.229
72826 1 4.43825 -28.8192 30.6173
68115 1 8.8149 -27.242 29.1227
68151 1 29.1511 -27.574 29.2454
68331 1 8.98174 -24.4774 29.3066
68332 1 9.08728 -21.7294 29.3792
68337 1 11.8556 -21.733 29.2469
68376 1 29.2488 -24.6618 29.4014
72809 1 -6.74442 -28.9217 33.4198
72814 1 -4.06221 -28.8086 33.4421
6340 1 16.6866 -19.0815 -35.7401
6345 1 19.4823 -19.0822 -35.7071
6344 1 18.126 -17.6671 -37.2131
6548 1 16.7084 -16.2436 -35.7296
6554 1 19.5011 -16.2309 -35.7041
6337 1 15.1607 -17.6572 -34.3653
11123 1 16.6272 -19.0703 -32.9601
6342 1 18.0476 -20.6008 -34.3364
11127 1 19.42 -19.0574 -32.9333
11125 1 18.0042 -17.6331 -31.4558
6348 1 20.9608 -17.646 -34.2961
11314 1 16.6418 -16.2221 -32.9625
6552 1 18.082 -14.6961 -34.3335
11319 1 19.4427 -16.2125 -32.9285
63776 1 19.5624 -20.2889 22.4782
68533 1 8.13981 -20.6264 25.2981
68539 1 10.8273 -20.3577 25.2361
68545 1 13.7469 -20.2684 25.123
68551 1 16.5884 -20.2342 25.1255
68556 1 19.3938 -20.1705 25.1596
68531 1 7.84437 -20.3907 27.8736
68536 1 10.6317 -20.2264 27.9155
73247 1 16.2958 -17.4871 33.6702
78233 1 19.0531 -17.5199 35.0108
78228 1 17.4765 -19.0549 35.0932
73251 1 19.0096 -20.3417 33.6038
73252 1 19.2001 -17.5029 33.0117
78240 1 21.9895 -17.512 35.0434
73256 1 21.9601 -20.3991 33.5875
78235 1 20.4862 -19.1995 35.087
73257 1 22.0486 -17.5284 32.9946
78242 1 23.3999 -19.205 35.1023
78247 1 24.8829 -17.4811 35.0496
73261 1 24.9065 -20.3837 33.6183
78249 1 26.3477 -19.1114 35.1366
73262 1 24.887 -17.5503 33.048
73267 1 27.7036 -17.5251 33.7715
73450 1 19.0799 -14.674 33.704
78435 1 17.5071 -15.9707 35.1476
73454 1 22.025 -14.6457 33.7055
78441 1 20.5118 -15.8536 35.1637
73458 1 24.9763 -14.6879 33.7514
78451 1 26.4426 -15.9535 35.215
78446 1 23.4049 -15.838 35.1906
78226 1 16.1709 -17.5258 36.5371
78232 1 18.9793 -17.5533 37.1271
78231 1 18.9196 -20.3918 36.5124
78238 1 21.8565 -20.4575 36.5494
78239 1 21.8233 -17.5723 37.1481
78245 1 24.7874 -20.4577 36.5603
78246 1 24.6907 -17.5956 37.1538
78252 1 27.5852 -17.5792 36.6138
78438 1 18.9834 -14.7012 36.6229
78443 1 21.9154 -14.6683 36.6768
78448 1 24.8591 -14.718 36.6812
21285 1 -3.80525 -4.65153 -21.7608
21289 1 -0.942756 -4.66954 -21.7192
25979 1 -3.88582 -4.70598 -18.9863
21286 1 -2.41997 -6.17348 -20.3596
25985 1 -1.01696 -4.68354 -18.9427
21290 1 0.459088 -6.17251 -20.3383
21293 1 1.91217 -4.67966 -21.7322
25990 1 1.81314 -4.65953 -18.9303
25984 1 -1.07813 -4.69649 -16.136
25988 1 0.3878 -6.1646 -17.5103
25989 1 1.75994 -4.63285 -16.1242
16669 1 -2.28717 -0.313116 -26.1002
16675 1 0.583834 -0.297164 -26.0964
16908 1 0.566024 2.60838 -26.116
21477 1 -5.25425 -0.31123 -23.2107
16666 1 -3.73906 -1.74519 -24.6148
21478 1 -3.85425 -1.83552 -21.8252
21287 1 -2.32354 -3.24254 -23.2213
16672 1 -0.876791 -1.71032 -24.6145
21291 1 0.539748 -3.21343 -23.1902
16678 1 1.97546 -1.71711 -24.6247
21479 1 3.42293 -0.273557 -23.2164
21296 1 3.38646 -3.16182 -23.1535
21481 1 4.83356 -1.69826 -21.7437
21474 1 -6.78911 1.09271 -21.8584
21663 1 -5.242 2.53245 -23.2489
16665 1 -3.7514 1.08846 -24.6751
21665 1 -3.85014 4.04943 -21.838
21668 1 -2.42487 2.6068 -23.2704
16671 1 -0.86286 1.14981 -24.6442
16904 1 -0.883223 4.01742 -24.6522
21670 1 -0.945929 4.07298 -21.8972
16677 1 1.95077 1.17241 -24.6395
16912 1 1.94068 4.05023 -24.6462
21677 1 3.41588 2.61856 -23.2529
21674 1 1.89365 4.07237 -21.8453
21679 1 4.76299 4.06956 -21.7916
21480 1 4.81324 1.19269 -21.7571
26177 1 -6.86149 -1.80489 -19.0092
21281 1 -5.32702 -3.21064 -20.3611
21476 1 -5.34284 -0.335376 -20.3886
21294 1 3.35012 -3.19985 -20.3581
21482 1 6.27208 -0.258342 -20.3555
26189 1 4.74054 -1.67902 -18.942
26176 1 -6.88154 1.0943 -19.0312
21661 1 -5.34396 2.51251 -20.4463
26403 1 -3.95317 4.02509 -19.0287
26416 1 1.87522 4.08083 -19.0549
21681 1 6.24683 2.64875 -20.3774
26188 1 4.73229 1.17396 -19.0018
26424 1 4.68044 4.04644 -19.0276
25976 1 -5.38412 -3.23415 -17.5946
26179 1 -5.42635 -0.355855 -17.6285
26181 1 -4.03986 -1.77726 -16.1238
25982 1 -2.56435 -3.24967 -17.4968
26184 1 1.79767 -1.82125 -16.1204
25993 1 3.29184 -3.22117 -17.5481
26191 1 6.18368 -0.260218 -17.5296
26187 1 4.63881 -1.7023 -16.1314
26399 1 -5.44441 2.52901 -17.6391
26401 1 -3.99882 3.986 -16.2252
26180 1 -4.03672 1.10411 -16.1628
26408 1 -1.14581 4.03382 -16.1947
26420 1 3.25372 2.6318 -17.5414
26414 1 1.71882 4.06889 -16.2011
26186 1 4.65941 1.13347 -16.1631
25980 1 -2.56346 -3.22131 -14.7347
31085 1 -1.18422 -1.77992 -13.2617
26182 1 -2.56481 -0.343515 -14.7387
25986 1 0.267952 -3.19144 -14.7015
26183 1 0.258147 -0.321905 -14.7289
26185 1 3.13585 -0.27334 -14.7161
26405 1 -2.58673 2.54081 -14.7526
31084 1 -1.19558 1.1192 -13.2797
26411 1 0.271976 2.53529 -14.7656
31089 1 1.6814 1.13314 -13.2761
26418 1 3.13022 2.57185 -14.7664
21672 1 0.490347 5.55969 -23.2816
21666 1 -2.43713 5.50343 -20.4367
26409 1 -1.07543 7.00648 -19.044
21671 1 0.401244 5.55252 -20.4317
21675 1 3.29924 5.57275 -20.4379
26406 1 -2.52726 5.50742 -17.645
26412 1 0.316753 5.5094 -17.6513
89280 1 26.1803 12.3825 46.9932
89286 1 29.0795 12.3035 46.9495
94079 1 25.9248 12.3949 49.7561
93873 1 28.8474 9.47221 49.6877
89091 1 27.5496 10.9396 48.3808
93874 1 29.6947 11.6333 50.5809
93871 1 27.3232 11.0163 50.9796
94078 1 25.7813 12.5477 52.3355
93872 1 28.7171 9.67613 52.3726
93868 1 27.2422 11.2478 53.7131
93875 1 29.8823 11.528 53.4725
2974 1 -17.854 21.0449 -42.0725
2978 1 -16.3616 19.6013 -43.4646
2985 1 -13.7008 19.9362 -43.6456
50994 1 -10.4821 18.4385 9.3168
50993 1 -11.9758 19.7431 7.8245
50999 1 -9.00002 19.8178 7.93346
55744 1 -10.0987 20.8103 10.484
55742 1 -10.5501 18.4322 12.1245
55741 1 -12.1285 19.7863 10.6964
55747 1 -9.06338 16.9248 10.7361
55748 1 -8.612 19.3821 10.8292
55754 1 -6.15261 19.8147 10.7798
55746 1 -9.09788 19.7752 13.6105
89281 1 26.3737 14.9792 47.1957
94062 1 18.8182 16.6259 51.0986
94069 1 21.598 16.6724 51.1229
89276 1 24.5798 13.7796 48.3636
94080 1 26.4512 14.7991 50.1181
94076 1 24.4034 16.6377 51.1462
94075 1 24.3221 13.8415 51.0446
89285 1 28.0536 13.2863 48.9529
94247 1 13.1401 19.5199 51.0916
94252 1 15.9444 19.4477 51.0367
94254 1 17.5248 18.0749 49.7228
94255 1 17.8064 20.622 50.0139
94259 1 20.3919 18.0297 49.6762
94264 1 23.24 17.9525 49.7048
94270 1 26.5066 17.5217 50.2733
94053 1 15.752 16.6025 53.7796
94257 1 18.5441 16.7434 53.7267
94070 1 22.8405 15.249 52.4817
94064 1 20.0863 15.1769 52.4347
94077 1 25.747 15.3172 52.3946
94081 1 27.0863 14.0856 53.7834
94083 1 28.0975 13.2178 51.7454
94082 1 28.0796 15.9796 51.8433
94216 1 -1.38071 19.5268 53.6922
94222 1 1.47598 19.4975 53.6255
94228 1 4.25124 19.4726 53.563
94243 1 11.5585 20.9055 52.4529
94246 1 12.9079 19.5069 53.8225
94248 1 14.445 18.0392 52.453
94251 1 15.1219 20.3269 53.1066
94253 1 17.199 18.1296 52.4637
94256 1 17.893 20.4028 52.9897
94258 1 19.4725 18.8795 51.7719
94263 1 22.2828 18.9209 51.7324
94262 1 20.9868 17.2948 53.3897
94268 1 25.0566 18.9829 51.6496
94267 1 23.7995 17.3374 53.3534
94272 1 26.5881 17.4497 53.1913
98756 1 1.24271 16.6213 56.4066
98960 1 4.03826 16.696 56.4553
98966 1 6.89066 16.8342 56.5447
98984 1 15.6345 16.7802 56.4643
98789 1 19.9456 15.3748 55.0822
98792 1 22.6399 15.6625 54.949
98797 1 25.4615 15.77 54.8868
98944 1 -4.44205 19.4693 56.4617
98942 1 -5.74346 20.9471 55.093
98951 1 -0.0470604 18.0798 55.0788
98949 1 -1.70113 19.5649 56.4629
98947 1 -2.95785 20.8956 55.0359
98956 1 2.7696 18.1183 55.0681
98953 1 0.522549 20.3694 55.7295
98957 1 3.26867 20.4392 55.6811
98955 1 2.08588 18.7498 57.3483
98962 1 5.56708 18.1458 55.0374
98963 1 5.65952 20.7945 55.0918
98961 1 4.8553 18.8192 57.3131
98967 1 7.032 19.6008 56.5174
98978 1 12.7589 19.6462 56.4516
98976 1 11.3587 20.9586 55.1133
98982 1 14.265 18.1336 55.0829
98983 1 15.0737 20.325 55.8285
98985 1 16.669 18.7284 54.7458
98990 1 19.4332 18.8426 54.5897
98986 1 16.81 18.6069 57.5967
98954 1 1.0733 16.7951 59.08
98920 1 -17.4049 21.0199 57.8489
103915 1 -17.6411 20.9321 60.6006
103917 1 -16.0647 19.4969 59.1601
98926 1 -14.514 20.9511 57.7443
103921 1 -13.2411 19.5413 59.1567
103919 1 -14.7481 18.0107 60.4687
103925 1 -10.4593 19.5566 59.1203
98930 1 -11.7182 20.924 57.6885
103923 1 -11.9645 18.0761 60.508
103928 1 -9.12929 18.1736 60.5455
103929 1 -8.93383 20.9058 60.6041
98943 1 -4.63292 19.5348 59.087
98940 1 -5.99662 20.9199 57.8782
98945 1 -3.13125 18.0191 57.7731
103934 1 -6.18218 21.0427 60.4538
103939 1 -3.26642 18.1773 60.4459
98950 1 -0.340048 18.1763 57.7175
98948 1 -2.25371 20.1711 58.728
103943 1 -0.596995 18.534 60.258
103946 1 2.2036 18.6092 60.2457
98952 1 0.515419 20.2831 58.5822
98965 1 6.6289 17.077 59.0897
98959 1 3.77477 17.0916 58.9647
98964 1 6.41511 20.0523 58.8735
98968 1 8.40476 18.284 57.9315
98969 1 8.45818 21.0737 57.9716
98981 1 14.193 18.3452 57.8241
103913 1 -17.7508 20.9386 63.1667
103916 1 -16.2445 19.5065 61.7821
103918 1 -14.8742 18.1276 63.1691
103920 1 -13.837 20.1084 61.4705
103924 1 -11.1034 20.1723 61.4188
103927 1 -9.35618 18.4338 63.1171
103931 1 -7.5936 19.5591 61.8726
103936 1 -4.79659 19.6842 61.7739
103940 1 -2.15043 20.0505 61.5723
3180 1 -20.7467 23.8189 -42.0302
3178 1 -22.1544 25.2271 -43.1891
3184 1 -19.252 22.372 -43.4261
3185 1 -18.3509 24.4517 -42.4714
3188 1 -16.8814 23.0408 -43.8854
3405 1 -21.3883 27.4719 -42.5465
3181 1 -19.9261 26.0704 -43.9873
3403 1 -22.8342 28.8618 -41.1025
3182 1 -19.7959 25.8513 -41.0395
3176 1 -22.2431 25.2784 -40.6417
3407 1 -21.1986 27.2171 -39.5641
8432 1 -22.6138 28.5925 -38.1053
50997 1 -10.3993 21.2495 6.30961
51238 1 -10.4113 24.1387 6.45724
50995 1 -10.6395 21.4524 8.63469
51237 1 -10.4904 24.1414 9.28211
51001 1 -7.6448 21.257 9.35827
55743 1 -10.6148 21.3078 12.5559
55978 1 -11.9197 22.6447 10.7002
55750 1 -7.70507 21.2534 12.178
55983 1 -9.04131 22.8306 10.7421
94424 1 -1.15356 22.1074 53.9472
94430 1 1.66366 22.0203 53.9808
94433 1 4.3079 22.1616 53.6833
94446 1 10.1171 25.1181 53.9532
94451 1 13.3997 22.1125 51.3681
94453 1 13.509 21.892 54.187
99199 1 13.6084 24.6287 54.4074
99423 1 10.4166 27.7514 54.2246
94674 1 11.9551 26.3212 52.839
99162 1 -7.28986 22.3062 56.4907
99164 1 -5.49306 23.5248 55.3775
99168 1 -3.80916 21.7592 57.1331
99173 1 -1.0541 21.8697 56.9704
99181 1 3.17463 23.2883 55.5785
99186 1 5.68789 23.5268 55.1698
99184 1 4.66147 24.578 57.1474
99185 1 4.80367 21.6436 57.26
99190 1 7.06667 22.2442 56.5586
99189 1 7.04472 24.9806 56.638
99193 1 9.90592 25.1728 56.5575
99196 1 11.5019 23.6988 55.2186
99198 1 12.8851 22.3554 56.4635
99202 1 15.1645 23.0702 55.9819
99200 1 13.6221 24.6057 57.1706
99410 1 3.26383 29.1409 55.6928
99415 1 5.85226 29.2748 55.3953
99412 1 4.65165 27.4091 57.1579
99416 1 7.07521 27.8465 56.8061
99422 1 10.0052 27.8994 56.7545
99197 1 12.0441 26.1078 55.6461
99427 1 12.1163 28.855 55.9084
99432 1 13.6958 27.3604 57.4052
104105 1 -20.4993 23.8372 60.7294
104107 1 -18.9939 22.4073 59.297
99148 1 -17.1544 23.5642 58.1347
104108 1 -18.6264 24.9645 59.5667
104114 1 -15.4175 21.7573 59.8759
99152 1 -14.2807 23.4558 58.1777
104119 1 -12.6357 21.8194 59.8256
99155 1 -11.5589 23.6106 57.9113
104118 1 -12.7132 24.6759 59.7626
104124 1 -10.2286 22.2206 59.28
104125 1 -9.79219 24.6406 59.7991
99159 1 -8.76796 23.6865 57.8467
104129 1 -7.52594 22.3941 59.2291
104130 1 -6.90629 24.7128 59.7506
99166 1 -5.38337 23.2715 58.3634
104137 1 -3.82405 21.6977 59.9582
99188 1 6.29141 22.9818 58.774
99191 1 8.45322 23.7854 57.9902
104159 1 7.82752 24.3552 60.2991
103954 1 7.94019 21.4421 60.3729
104163 1 9.90199 22.5806 59.3303
104164 1 9.93913 25.2562 59.326
99195 1 11.3705 23.9126 57.7918
104169 1 12.7533 22.6638 59.2133
98980 1 14.1509 21.1072 57.9067
99204 1 15.2584 22.9916 58.9667
99411 1 3.14363 28.902 58.5395
104337 1 4.62315 27.4059 59.9783
99187 1 6.20662 25.828 58.7684
104342 1 6.69904 28.2642 59.2125
99418 1 8.44635 26.4728 58.0996
99419 1 8.46619 29.4378 58.1111
104348 1 9.87833 28.1229 59.2289
104346 1 8.2172 26.9123 60.5369
104170 1 12.75 25.3686 59.2725
99426 1 11.4449 26.6029 57.8996
99428 1 12.1882 28.8163 58.7777
104352 1 11.2389 26.8898 60.5629
99203 1 15.1764 25.8492 58.9052
104357 1 13.7641 27.2784 60.364
104104 1 -20.6533 23.7988 63.4254
104101 1 -21.9966 25.2683 62.1487
104106 1 -19.1528 22.3673 62.0215
104111 1 -16.9777 23.2418 61.1482
104109 1 -18.4572 24.6593 62.5737
104115 1 -15.3836 21.6167 62.7361
104123 1 -11.0573 22.9935 61.4174
103926 1 -9.47617 21.4063 62.9452
104128 1 -8.2123 23.0867 61.4114
104132 1 -6.57535 21.4835 62.9158
104134 1 -5.36686 23.1643 61.2819
104138 1 -3.70746 21.523 62.9061
104293 1 -21.5179 27.7554 62.4516
104295 1 -20.0777 26.3638 61.0102
104341 1 6.29774 28.6693 61.6321
104157 1 6.23724 25.8801 61.5314
104162 1 9.64244 25.5477 61.8942
94657 1 4.56422 30.6991 54.0116
99622 1 3.25772 31.9621 55.6641
99409 1 1.75066 30.4734 57.0799
99627 1 5.99751 32.0913 55.4686
99626 1 4.76661 33.3215 57.173
99632 1 9.11356 31.9411 55.7348
99417 1 7.2789 30.779 56.7774
99630 1 7.6388 33.2425 57.2419
99425 1 10.6288 30.3068 57.2737
99623 1 3.38293 31.7108 58.5283
104523 1 6.66956 31.2836 59.0637
99413 1 5.29375 29.6985 57.7649
104338 1 4.771 30.1757 60.1405
99635 1 9.17338 31.7659 58.6885
104345 1 8.13107 29.8511 60.471
104349 1 10.6615 30.2634 60.153
113 1 51.0233 -50.9031 -41.5412
117 1 53.9338 -50.8151 -41.5674
302 1 52.693 -49.274 -43.2452
299 1 52.0187 -46.9596 -42.5542
298 1 50.6895 -48.3378 -41.2522
308 1 55.4459 -49.3895 -43.1271
306 1 54.6743 -47.1551 -42.3951
305 1 53.383 -48.427 -41.0784
312 1 57.0056 -47.8202 -41.9643
318 1 59.7026 -47.9743 -41.759
4828 1 53.908 -50.8812 -38.6377
4854 1 65.7065 -53.2613 -38.4933
135 1 66.7596 -52.2995 -40.5571
