 Fill the vacancies , lammps data file , by fortran
         234 atoms
           1  atom types
  -22.935500637699999        82.935500637700002       xlo xhi
  -54.839663411200000        54.839663411200000       ylo yhi
  -43.997945384600001        63.997945384600001       zlo zhi

Atoms

      49   1          21.31680000        -27.63680000         18.35800000
      82   1         -22.78430000         34.43650000        -38.14740000
      88   1          36.75980000         -7.87511000        -43.88080000
      98   1          47.73490000        -45.38550000        -43.98240000
     105   1          47.70560000        -42.56830000        -43.90220000
     119   1          50.51610000        -42.68140000        -43.86000000
     148   1         -17.85400000         21.04490000        -42.07250000
     151   1         -16.36160000         19.60130000        -43.46460000
     156   1         -13.70080000         19.93620000        -43.64560000
     168   1          -7.92257000         19.94570000        -43.54780000
     240   1          47.70130000        -39.69770000        -43.97200000
     259   1          50.50130000        -39.84040000        -43.92140000
     269   1          53.29850000        -39.95560000        -43.94160000
     281   1          21.26860000        -24.76150000         18.34260000
     295   1          -9.09788000         19.77520000         13.61050000
     386   1          59.26180000        -27.89000000        -36.55720000
     388   1          57.93440000        -29.43090000        -34.85340000
     419   1          19.93070000        -29.17300000         19.83810000
     433   1          38.96650000         54.75350000         16.16400000
     452   1          36.00060000        -54.80710000         16.12000000
     630   1          61.34350000        -54.80400000        -37.12700000
     822   1          33.77480000        -19.06530000        -32.71220000
     930   1          33.75240000        -16.16950000        -32.68890000
    1022   1          -6.71126000        -26.12030000         30.61350000
    1191   1           1.40006000        -34.47420000         33.12830000
    1268   1          79.03720000         32.68060000        -33.60340000
    1520   1          79.03090000         35.58460000        -33.56420000
    1708   1         -22.81980000        -36.31750000         43.24360000
    1777   1          17.61850000        -18.97160000         32.17080000
    1781   1          20.57420000        -19.08630000         32.07280000
    1938   1          57.06220000         -4.79771000         42.67640000
    1969   1          16.29580000        -17.48710000         33.67020000
    1971   1          19.05310000        -17.51990000         35.01080000
    1972   1          17.47650000        -19.05490000         35.09320000
    1973   1          19.00960000        -20.34170000         33.60380000
    1974   1          19.20010000        -17.50290000         33.01170000
    1975   1          21.98950000        -17.51200000         35.04340000
    1977   1          21.96010000        -20.39910000         33.58750000
    1978   1          20.48620000        -19.19950000         35.08700000
    1979   1          22.04860000        -17.52840000         32.99460000
    1980   1          23.39990000        -19.20500000         35.10230000
    1981   1          24.88290000        -17.48110000         35.04960000
    1985   1          23.48130000        -19.10260000         32.08420000
    1986   1          24.90650000        -20.38370000         33.61830000
    1987   1          26.34770000        -19.11140000         35.13660000
    1989   1          24.88700000        -17.55030000         33.04800000
    1994   1          27.70360000        -17.52510000         33.77150000
    1995   1          58.46700000         -9.07585000         47.09750000
    2041   1          54.38020000         -4.50300000         45.22710000
    2042   1          55.58210000         -6.28304000         46.94470000
    2043   1          54.23770000         -4.57651000         48.04020000
    2045   1          58.41760000         -6.21154000         46.92730000
    2065   1          17.66120000        -15.98230000         32.21850000
    2069   1          19.07990000        -14.67400000         33.70400000
    2070   1          17.50710000        -15.97070000         35.14760000
    2072   1          20.62040000        -15.90470000         32.14380000
    2075   1          56.34730000        -36.13040000        -15.93930000
    2076   1          22.02500000        -14.64570000         33.70550000
    2077   1          20.51180000        -15.85360000         35.16370000
    2079   1          23.53360000        -15.91380000         32.17530000
    2086   1          24.97630000        -14.68790000         33.75140000
    2088   1          26.44260000        -15.95350000         35.21500000
    2091   1          26.48680000        -16.00750000         32.28230000
    2093   1          23.40490000        -15.83800000         35.19060000
    2149   1          58.47660000         -9.03903000         49.56930000
    2150   1          56.99350000        -10.48470000         50.75530000
    2156   1          60.07000000        -10.47740000         48.35760000
    2174   1          16.17090000        -17.52580000         36.53710000
    2176   1          18.97930000        -17.55330000         37.12710000
    2177   1          18.91960000        -20.39180000         36.51240000
