 Fill the vacancies , lammps data file , by fortran
         365 atoms
           1  atom types
  -22.935500637699999        82.935500637700002       xlo xhi
  -54.839663411200000        54.839663411200000       ylo yhi
  -43.997945384600001        63.997945384600001       zlo zhi

Atoms

     108   1          58.40510000         54.76100000        -37.17270000
     215   1          32.99500000        -54.71150000         18.90190000
     219   1          35.94890000        -54.83150000         18.95930000
     256   1          38.90290000         54.74800000         18.99690000
     259   1          41.84460000         54.66930000         19.01580000
     286   1          55.41400000         54.78050000        -31.32630000
     314   1          32.95010000        -54.74870000         21.75740000
     359   1          52.42200000         54.73370000        -28.44070000
     372   1          32.90420000        -54.78050000         24.61390000
     400   1          58.37390000        -54.74930000        -31.29750000
     401   1          58.40000000        -54.83300000        -34.23050000
     418   1          35.89460000         54.82930000         21.80430000
     421   1          38.83820000         54.74240000         21.83760000
     424   1          41.77370000         54.67060000         21.85880000
     464   1          35.83960000         54.81120000         24.65420000
     467   1          38.77430000         54.73390000         24.68440000
     468   1          41.70380000         54.66750000         24.70600000
     489   1          55.37460000        -54.82780000        -28.42230000
     495   1          58.33550000        -54.67460000        -28.38830000
     590   1          29.97510000        -54.68690000         24.56390000
     614   1         -22.73120000        -30.60330000         40.33390000
     804   1         -22.83120000        -33.43460000         43.22080000
     806   1         -22.83120000        -30.56090000         43.19740000
     894   1         -22.92720000        -36.27500000         46.10850000
     986   1         -22.92340000        -30.53360000         46.06870000
     987   1         -22.92710000        -33.40350000         46.08990000
    1032   1         -22.74240000        -27.71790000         40.31530000
    1043   1          82.90750000         24.01300000         49.16420000
    1044   1          82.85710000         21.14930000         49.09390000
    1213   1          82.78060000         21.12020000         51.95650000
    1215   1          82.83780000         23.97990000         52.03740000
    1227   1          82.78470000         15.39860000         48.97450000
    1245   1         -22.83510000        -27.68390000         43.17930000
    1310   1          82.90680000         26.82160000         52.12410000
    1329   1          82.81610000         18.27640000         49.03000000
    1392   1          82.70260000         15.36830000         51.82640000
    1420   1         -22.84060000         29.70570000         49.31550000
    1422   1         -22.77860000         32.54270000         49.38720000
    1437   1          82.75730000         23.94360000         54.90590000
    1458   1          82.85340000        -36.25390000         48.97910000
    1467   1          32.02080000         54.64310000         -5.52935000
    1476   1          34.91330000         54.68200000         -5.47938000
